DriverNumber,Driver,Team,LapNumber,LapTime,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,IsPersonalBest,Position
81,7,4,59.0,77.042,2.0,20.007,36.462,20.573,193.0,194.0,259.0,278.0,0,59.0,False,True,2.0
81,7,4,60.0,76.617,2.0,19.928,36.142,20.547,206.0,193.0,260.0,279.0,0,60.0,False,True,2.0
81,7,4,61.0,76.771,2.0,19.986,36.265,20.52,202.0,193.0,260.0,280.0,0,61.0,False,False,2.0
81,7,4,62.0,77.095,2.0,19.949,36.525,20.621,201.0,192.0,260.0,280.0,0,62.0,False,False,2.0
81,7,4,63.0,76.921,2.0,19.929,36.296,20.696,203.0,194.0,259.0,280.0,0,63.0,False,False,2.0
81,7,4,64.0,76.909,2.0,19.96,36.311,20.638,206.0,192.0,259.0,280.0,0,64.0,False,False,2.0
81,7,4,65.0,76.391,2.0,19.859,36.103,20.429,208.0,195.0,260.0,280.0,0,65.0,False,True,2.0
81,7,4,66.0,76.64,2.0,19.873,36.203,20.564,206.0,194.0,261.0,281.0,0,66.0,False,False,2.0
81,7,4,67.0,76.596,2.0,19.839,36.084,20.673000000000002,207.0,195.0,260.0,280.0,0,67.0,False,False,2.0
81,7,4,68.0,76.601,2.0,19.939,36.158,20.504,204.0,193.0,261.0,280.0,0,68.0,False,False,2.0
81,7,4,69.0,77.371,2.0,19.897,36.658,20.816,203.0,192.0,267.0,281.0,0,69.0,False,False,2.0
81,7,4,70.0,77.27,2.0,20.237,36.385,20.648,206.0,193.0,260.0,278.0,0,70.0,False,False,2.0
81,7,4,71.0,77.184,2.0,20.201,36.419,20.564,202.0,195.0,260.0,278.0,0,71.0,False,False,2.0
81,7,4,72.0,76.652,2.0,19.997,36.187,20.468,205.0,195.0,260.0,278.0,0,72.0,False,False,2.0
81,7,4,73.0,76.281,2.0,19.884,36.018,20.379,209.0,196.0,260.0,279.0,0,73.0,False,True,2.0
81,7,4,74.0,76.356,2.0,19.798000000000002,36.132,20.426,193.0,194.0,261.0,279.0,0,74.0,False,False,2.0
81,7,4,75.0,76.644,2.0,19.912,36.316,20.416,208.0,194.0,261.0,280.0,0,75.0,False,False,2.0
81,7,4,76.0,76.59,2.0,19.798000000000002,36.224,20.568,211.0,194.0,261.0,280.0,0,76.0,False,False,2.0
81,7,4,77.0,76.734,2.0,19.982,36.267,20.485,209.0,194.0,262.0,283.0,0,77.0,False,False,2.0
81,7,4,78.0,77.126,2.0,19.954,36.457,20.715,208.0,193.0,263.0,283.0,0,78.0,False,False,2.0
55,10,2,1.0,2462.721,1.0,20.942500000000003,58.173,21.2755,96.0,94.0,259.0,135.0,1,1.0,True,False,7.0
55,10,2,3.0,85.012,2.0,24.363,38.522,22.127,171.0,179.0,256.0,273.0,0,2.0,True,True,3.0
55,10,2,4.0,82.358,2.0,21.84,38.618,21.9,183.0,174.0,264.0,279.0,0,3.0,True,True,3.0
55,10,2,5.0,81.978,2.0,21.567,38.328,22.083,189.0,172.0,264.0,278.0,0,4.0,True,True,3.0
55,10,2,6.0,81.163,2.0,21.397,38.217,21.549,194.0,177.0,266.0,278.0,0,5.0,True,True,3.0
55,10,2,7.0,81.466,2.0,21.283,38.239,21.944,192.0,169.0,256.0,279.0,0,6.0,True,False,3.0
55,10,2,8.0,80.272,2.0,21.208,37.732,21.332,191.0,172.0,266.0,276.0,0,7.0,True,True,3.0
55,10,2,9.0,80.525,2.0,21.329,37.64,21.556,188.0,175.0,263.0,276.0,0,8.0,True,False,3.0
55,10,2,10.0,81.259,2.0,21.237,38.068,21.954,187.0,175.0,256.0,273.0,0,9.0,True,False,3.0
55,10,2,11.0,80.246,2.0,21.233,37.563,21.45,190.0,177.0,265.0,279.0,0,10.0,True,True,3.0
55,10,2,12.0,79.974,2.0,20.951,37.651,21.372,185.0,173.0,265.0,277.0,0,11.0,True,True,3.0
55,10,2,13.0,80.017,2.0,21.101,37.648,21.268,191.0,177.0,255.0,271.0,0,12.0,True,False,3.0
55,10,2,14.0,79.48,2.0,20.8,36.99,21.69,195.0,177.0,257.0,280.0,0,13.0,True,True,3.0
55,10,2,15.0,79.543,2.0,21.023,37.364,21.156,192.0,180.0,264.0,274.0,0,14.0,True,False,3.0
55,10,2,16.0,80.579,2.0,20.922,37.676,21.981,190.0,170.0,256.0,279.0,0,15.0,True,False,3.0
55,10,2,17.0,80.076,2.0,21.006,37.77,21.3,191.0,182.0,257.0,274.0,0,16.0,True,False,3.0
55,10,2,18.0,79.177,2.0,20.684,37.263,21.23,194.0,181.0,265.0,279.0,0,17.0,True,True,3.0
55,10,2,19.0,79.445,2.0,20.957,37.056,21.432,199.0,179.0,264.0,281.0,0,18.0,True,False,3.0
55,10,2,20.0,79.403,2.0,20.741,37.525,21.137,197.0,184.0,257.0,277.0,0,19.0,True,False,3.0
55,10,2,21.0,78.917,2.0,20.528,36.94,21.449,194.0,185.0,256.0,277.0,0,20.0,True,True,3.0
55,10,2,22.0,78.889,2.0,20.713,37.007,21.169,197.0,186.0,256.0,276.0,0,21.0,True,True,3.0
55,10,2,23.0,78.993,2.0,20.638,37.196,21.159,196.0,182.0,256.0,276.0,0,22.0,True,False,3.0
55,10,2,24.0,78.568,2.0,20.629,36.995,20.944,195.0,186.0,256.0,276.0,0,23.0,True,True,3.0
55,10,2,25.0,78.537,2.0,20.608,37.018,20.911,199.0,186.0,257.0,276.0,0,24.0,True,True,3.0
55,10,2,26.0,78.088,2.0,20.525,36.807,20.756,198.0,190.0,256.0,277.0,0,25.0,True,True,3.0
55,10,2,27.0,79.49,2.0,20.585,37.474,21.431,194.0,180.0,255.0,277.0,0,26.0,True,False,3.0
55,10,2,28.0,79.281,2.0,20.863,37.361,21.057,199.0,181.0,257.0,277.0,0,27.0,True,False,3.0
55,10,2,29.0,78.697,2.0,20.751,37.079,20.867,198.0,189.0,256.0,276.0,0,28.0,True,False,3.0
55,10,2,30.0,77.326,2.0,20.109,36.543,20.674,203.0,190.0,267.0,279.0,0,29.0,True,True,3.0
55,10,2,31.0,79.784,2.0,20.766,37.403,21.615,197.0,181.0,256.0,279.0,0,30.0,True,False,3.0
55,10,2,32.0,80.136,2.0,20.736,37.729,21.671,190.0,182.0,257.0,278.0,0,31.0,True,False,3.0
55,10,2,33.0,78.778,2.0,20.462,37.043,21.273,198.0,187.0,257.0,278.0,0,32.0,True,False,3.0
55,10,2,34.0,79.013,2.0,20.661,37.348,21.004,193.0,186.0,256.0,278.0,0,33.0,True,False,3.0
55,10,2,35.0,78.465,2.0,20.407,36.937,21.121,198.0,186.0,256.0,278.0,0,34.0,True,False,3.0
55,10,2,36.0,79.275,2.0,20.65,37.435,21.19,197.0,183.0,257.0,278.0,0,35.0,True,False,3.0
55,10,2,37.0,77.577,2.0,20.308,36.536,20.733,200.0,190.0,259.0,280.0,0,36.0,True,False,3.0
55,10,2,38.0,78.412,2.0,20.426,36.946,21.04,194.0,187.0,259.0,281.0,0,37.0,True,False,3.0
55,10,2,39.0,78.31,2.0,20.442,36.841,21.027,195.0,188.0,258.0,281.0,0,38.0,True,False,3.0
55,10,2,40.0,78.653,2.0,20.481,37.154,21.018,198.0,183.0,259.0,281.0,0,39.0,True,False,3.0
55,10,2,41.0,78.714,2.0,20.53,36.995,21.189,197.0,186.0,260.0,282.0,0,40.0,True,False,3.0
55,10,2,42.0,79.171,2.0,20.582,37.26,21.329,194.0,191.0,267.0,278.0,0,41.0,True,False,3.0
55,10,2,43.0,79.594,2.0,21.039,37.633,20.922,189.0,188.0,257.0,279.0,0,42.0,True,False,3.0
55,10,2,44.0,78.762,2.0,20.543,37.239,20.98,193.0,185.0,257.0,279.0,0,43.0,True,False,3.0
55,10,2,45.0,77.885,2.0,20.411,36.622,20.852,198.0,189.0,257.0,279.0,0,44.0,True,False,3.0
55,10,2,46.0,78.731,2.0,20.497,37.133,21.101,193.0,189.0,256.0,278.0,0,45.0,True,False,3.0
55,10,2,47.0,78.141,2.0,20.298,36.975,20.868,198.0,187.0,257.0,279.0,0,46.0,True,False,3.0
55,10,2,48.0,77.894,2.0,20.338,36.722,20.834,193.0,191.0,259.0,279.0,0,47.0,True,False,3.0
55,10,2,49.0,78.259,2.0,20.341,36.857,21.061,193.0,190.0,258.0,279.0,0,48.0,True,False,3.0
55,10,2,50.0,78.545,2.0,20.355,37.013,21.177,199.0,188.0,258.0,280.0,0,49.0,True,False,3.0
55,10,2,51.0,77.528,2.0,20.188,36.291,21.049,202.0,192.0,260.0,280.0,0,50.0,True,False,3.0
55,10,2,52.0,78.094,2.0,20.201,37.137,20.756,195.0,194.0,259.0,281.0,0,51.0,True,False,3.0
55,10,2,53.0,77.759,2.0,20.157,36.691,20.911,198.0,191.0,259.0,280.0,0,52.0,True,False,3.0
55,10,2,54.0,77.742,2.0,20.413,36.564,20.765,195.0,190.0,259.0,281.0,0,53.0,True,False,3.0
55,10,2,55.0,78.661,2.0,20.576,36.805,21.28,193.0,187.0,258.0,280.0,0,54.0,True,False,3.0
55,10,2,56.0,78.119,2.0,20.216,36.735,21.168,196.0,189.0,258.0,278.0,0,55.0,True,False,3.0
55,10,2,57.0,77.599,2.0,20.374,36.747,20.478,193.0,194.0,258.0,278.0,0,56.0,True,False,3.0
55,10,2,58.0,77.501,2.0,20.149,36.716,20.636,197.0,184.0,258.0,278.0,0,57.0,True,False,3.0
55,10,2,59.0,77.134,2.0,19.939,36.533,20.662,200.0,195.0,258.0,279.0,0,58.0,True,True,3.0
55,10,2,60.0,75.159,2.0,19.647,35.514,19.998,208.0,197.0,259.0,280.0,0,59.0,True,True,3.0
55,10,2,61.0,79.046,2.0,21.31,37.09,20.646,182.0,189.0,259.0,279.0,0,60.0,True,False,3.0
55,10,2,62.0,74.726,2.0,19.553,35.324,19.849,209.0,198.0,262.0,280.0,0,61.0,True,True,3.0
55,10,2,63.0,78.207,2.0,21.06,36.742,20.405,183.0,191.0,258.0,280.0,0,62.0,True,False,3.0
55,10,2,64.0,74.813,2.0,19.53,35.266,20.017,209.0,197.0,260.0,281.0,0,63.0,True,False,3.0
55,10,2,65.0,78.137,2.0,21.154,36.474,20.509,195.0,190.0,260.0,280.0,0,64.0,True,False,3.0
55,10,2,66.0,75.409,2.0,19.569,35.402,20.438,211.0,197.0,260.0,282.0,0,65.0,True,False,3.0
55,10,2,67.0,76.847,2.0,20.114,36.085,20.648,202.0,190.0,260.0,281.0,0,66.0,True,False,3.0
55,10,2,68.0,75.595,2.0,19.608,35.735,20.252,207.0,194.0,261.0,282.0,0,67.0,True,False,3.0
55,10,2,69.0,76.218,2.0,19.774,35.973,20.471,205.0,193.0,271.0,283.0,0,68.0,True,False,3.0
55,10,2,70.0,77.117,2.0,20.617,36.116,20.384,204.0,192.0,267.0,282.0,0,69.0,True,False,3.0
55,10,2,71.0,77.214,2.0,20.273,36.514,20.427,202.0,192.0,269.0,285.0,0,70.0,True,False,3.0
55,10,2,72.0,76.785,2.0,20.165,36.227,20.393,193.0,194.0,268.0,283.0,0,71.0,True,False,3.0
